instance_idx,loan_amnt,annual_inc,term,dti,fico,inq_last_6mths,open_acc,revol_util,pub_rec_bankruptcies,emp_len_years,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,risk_probability,actual_target
886,-1.534419690792733,-0.427213605269365,-0.6699667187485197,-0.8356139282669404,0.33719065463879977,0.5218590347597042,0.17694283397559143,-0.7322968707198825,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.14553915,0
887,0.9116075704384928,-0.5175672306464911,1.4926114566824664,1.9855132296838045,1.1504036939953506,-0.644045868635524,-0.5127583313940892,0.0470201769789799,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5498174,0
888,-1.2082827226285695,2.6448096575529227,-0.6699667187485197,-0.9710558147996597,-0.3133797768464409,-0.644045868635524,-0.16790774870924885,0.2584306526845224,-0.35007885627693935,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15171784,0
889,-0.7307250192453302,-0.6982744814007433,-0.6699667187485197,-0.27416679178515485,-0.15073716897513073,0.5218590347597042,-0.8576089140789295,-0.17268090561697588,-0.35007885627693935,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.17321597,0
890,2.3093374339991937,1.4702125276502833,-0.6699667187485197,0.7190737094547872,0.011905438896179432,1.6877639381549323,0.3493681253180116,0.9465510245888372,-0.35007885627693935,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19088385,0
891,-0.8355547590123827,-0.9874060826075469,-0.6699667187485197,0.6449858398984282,0.011905438896179432,-0.644045868635524,-0.6851836227365093,-0.39652729165813877,-0.35007885627693935,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.15030053,0
892,-1.3364079601216337,-0.915123182305846,-0.6699667187485197,1.0015337121384074,0.49983326251010995,-0.644045868635524,2.246046330084633,-1.6649901458913936,-0.35007885627693935,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1162213,0
893,-0.2997583113141142,-0.6982744814007433,-0.6699667187485197,1.3962831421183843,2.451544556965832,-0.644045868635524,-0.34033304005166903,-0.462852146781446,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14570226,0
894,-0.020212338601974106,0.29561539774764384,-0.6699667187485197,1.8512289661129038,-0.9639502083316815,2.8536688415501605,1.901195747399793,0.6522344799791601,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15974161,0
895,0.329220127288201,-0.33685997989223887,-0.6699667187485197,0.7839005953166018,0.6624758703814201,-0.644045868635524,0.3493681253180116,-0.6576814087061617,-0.35007885627693935,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1435633,0
896,-0.3696448044921492,-0.37300143004308933,-0.6699667187485197,0.9205001048111393,1.8009741254805913,-0.644045868635524,0.5217934166604318,-1.0141775049939392,-0.35007885627693935,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.18457678,0
897,-0.6025997817522659,-0.33685997989223887,-0.6699667187485197,-0.9363271259451165,0.6624758703814201,-0.644045868635524,-0.34033304005166903,-1.3167846564940293,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1433803,0
898,-0.020212338601974106,0.7473835246332744,-0.6699667187485197,0.8359936285984169,-0.4760223847177511,-0.644045868635524,2.246046330084633,-0.189262119397803,-0.35007885627693935,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12270318,0
899,-1.1849872249025577,-0.427213605269365,-0.6699667187485197,-0.8321410593814861,0.33719065463879977,-0.644045868635524,-0.34033304005166903,-0.8400747602952571,-0.35007885627693935,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.15074241,0
900,-0.09592270621151204,-0.2465063545151128,-0.6699667187485197,0.05807099825664411,-0.8013076004603714,0.5218590347597042,-1.3748847881061899,0.9382604176984237,2.274200426158888,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.15931813,0
901,-0.8355547590123827,-0.6259915810990424,-0.6699667187485197,-0.05306080607789498,0.6624758703814201,0.5218590347597042,-0.5127583313940892,-0.3550742572060716,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15216431,0
902,-0.47156260704345027,-0.9042988179856662,-0.6699667187485197,0.7607481360802396,0.011905438896179432,0.5218590347597042,0.17694283397559143,-0.8110576361788103,-0.35007885627693935,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14659512,0
903,-0.8355547590123827,-0.6621330312498929,-0.6699667187485197,1.8118697854110875,-0.4760223847177511,0.5218590347597042,0.004517542633171293,-0.42554441577458557,-0.35007885627693935,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.13277072,0
904,-1.4645331976146978,-0.5100678797401896,-0.6699667187485197,-1.0057845036542032,-0.6386649925890613,-0.644045868635524,-1.2024594967637698,-0.9685791670966654,-0.35007885627693935,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16633849,0
905,0.5621751045483178,0.17815568475737992,1.4926114566824664,-0.8877069615487556,-0.9639502083316815,1.6877639381549323,0.17694283397559143,0.2128323147872485,-0.35007885627693935,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6223601,1
906,-1.3597034578476455,-1.0394497708247714,-0.6699667187485197,1.1867533860293058,-0.9639502083316815,-0.644045868635524,-0.8576089140789295,0.62736265930792,-0.35007885627693935,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.18313481,0
907,1.7269499908489014,1.292685724509306,-0.6699667187485197,-0.047272691268804325,-0.9639502083316815,-0.644045868635524,0.17694283397559143,0.7061234247668479,-0.35007885627693935,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.17898118,0
908,1.7269499908489014,1.5605661530274093,1.4926114566824664,-0.5253709744996857,-0.9639502083316815,-0.644045868635524,0.17694283397559143,1.953859761774069,-0.35007885627693935,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5873327,1
909,-0.020212338601974106,-0.2465063545151128,-0.6699667187485197,-0.16882310225970643,-1.1265928162029917,-0.644045868635524,-0.8576089140789295,1.8460818721986947,-0.35007885627693935,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.17801966,0
910,-0.6025997817522659,-0.6079208560236172,-0.6699667187485197,-1.2025804071632826,-0.9639502083316815,-0.644045868635524,-1.3748847881061899,1.8046288377466275,-0.35007885627693935,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.20216133,0
911,-0.7889637635603594,-0.6982744814007433,-0.6699667187485197,-0.2811125295560634,1.1504036939953506,0.5218590347597042,-1.54731007944861,0.5444565904037857,-0.35007885627693935,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13896139,0
912,0.04967415457606092,-0.36396606750537674,1.4926114566824664,-1.4109525402905434,-0.3133797768464409,-0.644045868635524,-1.2024594967637698,0.14236215621873424,-0.35007885627693935,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.48961958,0
913,1.7269499908489014,-0.13808200406256146,1.4926114566824664,0.07196247379846119,0.49983326251010995,-0.644045868635524,0.3493681253180116,-0.34263834687045125,-0.35007885627693935,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5983486,1
914,-0.13668982723203246,-0.6079208560236172,1.4926114566824664,1.57687232416201,-0.9639502083316815,-0.644045868635524,-0.16790774870924885,1.4854404724657102,-0.35007885627693935,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.66970295,0
915,-0.3696448044921492,-0.7886281067778694,1.4926114566824664,0.5257506748311622,-0.8013076004603714,-0.644045868635524,-0.8576089140789295,0.6605250868695737,-0.35007885627693935,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.58999586,0
916,1.261040036328668,0.25947394759679343,-0.6699667187485197,-1.2743530307960058,0.1745480467674896,-0.644045868635524,-1.0300342054213496,2.1030906858015106,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15777831,0
917,-1.1849872249025577,-0.06579910376086058,-0.6699667187485197,0.8105259234384186,-1.1265928162029917,0.5218590347597042,-0.16790774870924885,-0.2721681883019373,2.274200426158888,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1694746,0
918,-0.13668982723203246,-0.7886281067778694,1.4926114566824664,1.5375131434601945,-0.6386649925890613,-0.644045868635524,-0.8576089140789295,1.3859531897807489,-0.35007885627693935,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6474783,0
919,0.329220127288201,-0.12001127898713625,-0.6699667187485197,0.9355492033147746,0.011905438896179432,-0.644045868635524,-0.34033304005166903,0.6646703903147807,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16862635,0
920,-0.020212338601974106,0.11490814699339164,-0.6699667187485197,-0.8275105675342135,-0.9639502083316815,1.6877639381549323,-0.5127583313940892,0.055310783869393455,-0.35007885627693935,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.19334601,0
921,-0.13668982723203246,-0.22843562943968757,-0.6699667187485197,-0.11788769193970924,-0.6386649925890613,-0.644045868635524,-0.5127583313940892,0.9838587555956974,2.274200426158888,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.17127182,0
922,-0.020212338601974106,0.3678982980493447,-0.6699667187485197,0.04070665382937215,-0.8013076004603714,-0.644045868635524,-0.34033304005166903,1.0916366451710722,-0.35007885627693935,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.27744952,0
923,1.0280850590685513,-0.2465063545151128,-0.6699667187485197,0.17036042555300107,2.2889019490945217,-0.644045868635524,2.4184716214270536,-1.5530669528708123,-0.35007885627693935,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14329842,0
924,1.0280850590685513,0.024554521616265527,-0.6699667187485197,0.32200903355117394,0.011905438896179432,-0.644045868635524,1.5563451647149527,-0.3840913813225184,-0.35007885627693935,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.16242762,0
925,1.0280850590685513,2.193041530667292,-0.6699667187485197,-0.08547424900880232,-1.1265928162029917,-0.644045868635524,-0.34033304005166903,1.1496708934039659,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.14562209,0
926,0.09626515002808426,-0.19229417928883713,-0.6699667187485197,0.7642210049656937,0.1745480467674896,-0.644045868635524,-0.16790774870924885,1.0418930038285916,-0.35007885627693935,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1631209,0
927,1.4939950135887847,-0.4091428801939398,-0.6699667187485197,0.786215841240238,0.9877610861240405,-0.644045868635524,-0.5127583313940892,0.7019781213216408,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16565233,0
928,-1.0102709919574702,0.38596902312476994,-0.6699667187485197,-1.0717690124778358,0.011905438896179432,1.6877639381549323,0.5217934166604318,-1.2172973738090682,-0.35007885627693935,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1370616,0
929,0.5243199207435487,-0.33685997989223887,-0.6699667187485197,0.6391977250893376,-0.15073716897513073,-0.644045868635524,-0.34033304005166903,0.9175339004723901,-0.35007885627693935,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17547786,0
930,-0.020212338601974106,-0.2465063545151128,-0.6699667187485197,1.5942366685892815,3.264757596322383,0.5218590347597042,-0.5127583313940892,-2.0422127594052046,-0.35007885627693935,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18179464,0
931,0.28262913183617766,-0.6982744814007433,-0.6699667187485197,-0.7742599112905804,0.011905438896179432,-0.644045868635524,-0.5127583313940892,-0.43798032611020593,-0.35007885627693935,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.15729286,0
932,-0.3696448044921492,-0.33685997989223887,-0.6699667187485197,0.6623501843256997,-0.9639502083316815,-0.644045868635524,-0.16790774870924885,-0.914690222308978,2.274200426158888,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1813608,0
933,-0.6025997817522659,-0.5175672306464911,-0.6699667187485197,-0.20355179111424995,0.6624758703814201,0.5218590347597042,0.17694283397559143,-0.3509289537608648,-0.35007885627693935,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.15636697,0
934,2.3093374339991937,1.3617881771977318,-0.6699667187485197,0.905451006307504,-0.4760223847177511,0.5218590347597042,0.004517542633171293,1.5517653275890175,-0.35007885627693935,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18152304,0
935,-1.1151007317245227,1.054585850915503,-0.6699667187485197,0.6646654302493359,0.011905438896179432,0.5218590347597042,0.17694283397559143,1.8585177825343147,-0.35007885627693935,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1823062,0
936,-1.458709323183195,-0.5175672306464911,-0.6699667187485197,-0.33436318579969676,0.8251184782527303,-0.644045868635524,-0.34033304005166903,0.62736265930792,-0.35007885627693935,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13963808,0
937,0.5621751045483178,0.07876669684254119,-0.6699667187485197,-0.721009255046947,0.1745480467674896,-0.644045868635524,-0.34033304005166903,0.49471294906130503,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16106349,0
938,-0.5793042840262542,-0.6621330312498929,1.4926114566824664,1.9114253601274451,-0.9639502083316815,-0.644045868635524,0.5217934166604318,-0.31362122275400445,-0.35007885627693935,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.66599935,1
939,2.3093374339991937,0.11490814699339164,1.4926114566824664,0.22245345883481615,-1.1265928162029917,0.5218590347597042,-0.16790774870924885,1.2284316588628938,-0.35007885627693935,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6209539,0
940,-0.6025997817522659,-0.7886281067778694,-0.6699667187485197,0.6287791184329745,-0.6386649925890613,2.8536688415501605,-0.34033304005166903,0.06360139075980671,-0.35007885627693935,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1702142,0
941,-1.6276016816967795,-0.6079208560236172,-0.6699667187485197,-0.2811125295560634,-0.9639502083316815,-0.644045868635524,-0.8576089140789295,-1.308494049603616,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.113120854,0
942,-1.2082827226285695,-0.6982744814007433,-0.6699667187485197,1.5652960945438288,-0.15073716897513073,-0.644045868635524,0.17694283397559143,1.1994145347464467,-0.35007885627693935,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.17137107,0
943,1.1445625476986097,0.20526177237051774,-0.6699667187485197,0.3960969031075333,-0.8013076004603714,-0.644045868635524,0.3493681253180116,1.4978763828013302,-0.35007885627693935,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.15280911,0
944,-0.8355547590123827,-0.06579910376086058,-0.6699667187485197,-0.32741744802878825,0.8251184782527303,-0.644045868635524,0.17694283397559143,-1.1882802496926212,-0.35007885627693935,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15271749,0
945,-1.0685097362724993,-0.6079208560236172,-0.6699667187485197,-0.012544002414260806,-0.9639502083316815,-0.644045868635524,-0.8576089140789295,-0.8815277947473242,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1308427,1
946,-1.1849872249025577,-0.6711683937876055,-0.6699667187485197,-0.9884201592269315,0.011905438896179432,0.5218590347597042,-0.5127583313940892,-1.5489216494256055,-0.35007885627693935,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.16000734,0
947,-1.0947171712142625,0.20074409110166144,-0.6699667187485197,-1.3113969655741855,-1.1265928162029917,-0.644045868635524,-0.6851836227365093,1.1869786244108267,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17503165,0
948,-0.8355547590123827,-0.1561527291379867,-0.6699667187485197,-0.12020293786334584,-1.1265928162029917,0.5218590347597042,-0.5127583313940892,0.3164649009174164,-0.35007885627693935,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.17334329,0
949,0.4806408625072769,-0.6621330312498929,1.4926114566824664,-1.012730241425112,1.1504036939953506,-0.644045868635524,-1.3748847881061899,1.6678338240548054,-0.35007885627693935,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4966345,0
950,-0.19784050876281312,-0.4091428801939398,-0.6699667187485197,1.27010223928021,2.1262593412232116,-0.644045868635524,-0.34033304005166903,-0.6452454983705417,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16052765,0
951,0.3758111227402243,1.0184444007646527,-0.6699667187485197,-1.1724822101560117,0.1745480467674896,1.6877639381549323,0.6942187080028519,0.2128323147872485,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13348426,0
952,-0.6025997817522659,-0.30071852974138846,-0.6699667187485197,0.2039314914457263,0.011905438896179432,0.5218590347597042,5.177276282905776,-0.8981090085281512,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.103435814,0
953,-0.6025997817522659,0.20526177237051774,-0.6699667187485197,-0.7094330254287659,0.9877610861240405,-0.644045868635524,-1.0300342054213496,-0.6120830708088878,-0.35007885627693935,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18538196,0
954,1.0222611846370484,-0.48012468829021004,1.4926114566824664,1.7134718336565475,2.9394723805797627,0.5218590347597042,-0.34033304005166903,-1.5074686149735383,-0.35007885627693935,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5015555,0
955,-0.6025997817522659,-0.5898501309481919,-0.6699667187485197,1.4321694539347458,0.33719065463879977,-0.644045868635524,0.17694283397559143,0.19210579756121493,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15744305,0
956,0.5621751045483178,-0.28264780466596323,-0.6699667187485197,-1.3276036870396393,-0.4760223847177511,-0.644045868635524,-0.8576089140789295,-0.37994607787731166,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14583282,0
957,1.4939950135887847,-0.4091428801939398,-0.6699667187485197,0.07659296564573397,2.9394723805797627,0.5218590347597042,-0.34033304005166903,-1.6898619665626338,-0.35007885627693935,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.15284844,0
958,0.9116075704384928,2.4641024067986703,-0.6699667187485197,-0.33667843172333317,0.33719065463879977,0.5218590347597042,1.3839198733725324,-0.37994607787731166,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14306262,0
959,1.7444216141434101,-0.21036490436426236,-0.6699667187485197,0.289595590620267,-0.15073716897513073,0.5218590347597042,-1.2024594967637698,1.8087741411918339,-0.35007885627693935,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.18080272,0
960,-0.8355547590123827,-0.33685997989223887,-0.6699667187485197,1.241161665234757,-0.6386649925890613,0.5218590347597042,-0.34033304005166903,-0.07733892637722156,2.274200426158888,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13238887,0
961,1.7269499908489014,0.13297887206881687,1.4926114566824664,0.22476870475845234,-1.1265928162029917,-0.644045868635524,3.453023369481574,-0.17268090561697588,-0.35007885627693935,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.653818,0
962,-0.020212338601974106,-0.1561527291379867,-0.6699667187485197,-0.6654433528796776,-0.9639502083316815,-0.644045868635524,-0.6851836227365093,-0.34678365031565805,-0.35007885627693935,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.17693567,0
963,1.4939950135887847,2.01233427991304,-0.6699667187485197,-1.4410507372978143,0.6624758703814201,-0.644045868635524,0.17694283397559143,0.8139013143422222,-0.35007885627693935,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12273739,0
964,-0.6491907772042893,-0.6079208560236172,-0.6699667187485197,-0.447810236057872,-0.8013076004603714,1.6877639381549323,-0.6851836227365093,-0.6369548914801281,-0.35007885627693935,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16359864,0
965,-1.1151007317245227,0.06069597176711597,-0.6699667187485197,0.18309427813300028,0.011905438896179432,-0.644045868635524,-0.5127583313940892,0.9299698108080101,-0.35007885627693935,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23348276,0
966,-0.7190772703823243,0.48169923133358733,-0.6699667187485197,-0.047272691268804325,0.6624758703814201,0.5218590347597042,-0.34033304005166903,0.7351405488832944,-0.35007885627693935,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16682012,0
967,0.5621751045483178,-0.5175672306464911,-0.6699667187485197,0.9355492033147746,-0.3133797768464409,-0.644045868635524,0.004517542633171293,-1.6857166631174272,2.274200426158888,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.18352766,0
968,0.899959821575487,0.38596902312476994,-0.6699667187485197,0.3289547713220829,0.1745480467674896,-0.644045868635524,-0.8576089140789295,1.837791265308281,-0.35007885627693935,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14143379,0
969,-0.6491907772042893,-0.6982744814007433,-0.6699667187485197,0.8024225627056917,0.49983326251010995,-0.644045868635524,-1.3748847881061899,1.0128758797121444,-0.35007885627693935,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.19067904,0
970,-1.2141065970600724,-0.19229417928883713,-0.6699667187485197,-0.8147767149542143,4.403255851421554,0.5218590347597042,-0.34033304005166903,-2.120973524864132,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13678311,0
971,-0.7190772703823243,-0.1875596493190757,-0.6699667187485197,0.9378644492384108,-0.8013076004603714,0.5218590347597042,-0.5127583313940892,1.6844150378356324,-0.35007885627693935,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.13294683,0
972,2.3093374339991937,0.47632264850189604,1.4926114566824664,0.9644897773602276,0.011905438896179432,-0.644045868635524,0.866643999345272,0.4118068801571707,-0.35007885627693935,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5984048,0
973,-1.534419690792733,-0.8247695569287199,-0.6699667187485197,-0.37256474353969454,-0.15073716897513073,-0.644045868635524,-0.6851836227365093,0.10505442521187386,-0.35007885627693935,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.16357045,0
974,-0.47447454425920177,-0.46335505542021543,1.4926114566824664,1.1786500252965788,1.1504036939953506,0.5218590347597042,0.3493681253180116,-1.863964711261316,-0.35007885627693935,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5593973,0
975,-0.020212338601974106,-0.3549307049676641,1.4926114566824664,0.23287206549117917,-0.9639502083316815,1.6877639381549323,0.5217934166604318,1.4605686517944696,2.274200426158888,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.61445516,1
976,-0.3696448044921492,-0.8066988318532946,1.4926114566824664,-1.5232419675869002,0.011905438896179432,-0.644045868635524,-0.8576089140789295,-0.595501857028061,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4417498,0
